country_name,country_code,year,adult_obesity_pct,fruits,non_starchy_vegetables,potatoes,other_starchy_vegetables,beans_and_legumes,nuts_and_seeds,refined_grains,whole_grains,total_processed_meats,unprocessed_red_meats,total_seafoods,eggs,cheese,yoghurt_including_fermented_milk_,sugar_sweetened_beverages,fruit_juices,coffee,tea,total_carbohydrates,total_protein,saturated_fat,monounsaturated_fatty_acids,total_omega_6_fat,seafood_omega_3_fat,plant_omega_3_fat,dietary_cholesterol,dietary_fiber,added_sugars,calcium,dietary_sodium,iodine,iron,magnesium,potassium,selenium,vitamin_a_w_supplements,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b6,vitamin_b9_folate_,vitamin_b12,vitamin_c,vitamin_d,vitamin_e,zinc,total_milk
India,IND,2010,2.85,41.83127214,172.8050631,40.67517503,18.5144802,28.72953675,4.297217618,333.1820297,125.772291,3.684845096,3.602085826,10.42461513,4.388009273,0.5887771186,10.58980897,9.429218782,3.845812146,0.7503752658,0.6048781026,63.7872236,47.37265049,6.284254855,6.73058208,2.765080192,43.72730873,512.6162357,76.63560691,27.13868682,6.812726412,429.5971186,2659.284585,83.66666418,11.71085897,399.1556748,1130.333882,79.65482327,405.1130677,1.053340459,0.6714090379,13.89896552,0.8354353356,111.2793993,0.7412878377,65.77299907,1.991909217,10.81628982,6.11634146,88.5169893
India,IND,2015,3.7,35.65787331,166.8617844,43.8313769,12.87792002,25.33264567,4.398921237,309.8700186,120.7772603,2.746772584,3.069835481,9.335031829,3.977486827,0.5326511774,7.408415198,8.010317639,2.455378196,0.7899060021,0.7240843978,64.22359385,45.54961079,6.012997796,6.677053281,2.764816948,41.19914108,523.6752162,58.46984686,28.64699729,11.2173788,421.0803633,2811.375078,85.90198593,11.78611088,396.9383317,1110.480954,80.156763,395.6189376,1.034100872,0.6501964009,13.37683263,0.8299642899,108.7308825,0.7196003623,61.3217006,2.038298279,10.29083842,6.070191535,79.2335052
Indonesia,IDN,1990,1.2,63.17683112,156.4294914,21.36572782,60.87092611,19.86234821,4.423841057,295.332995,18.47137392,20.92552971,23.02042337,38.41183288,19.02809697,0.8850236455,1.719135191,21.63559615,10.07031526,0.3196258532,0.5217689664,59.32212372,63.91841987,16.3086892,11.59553625,2.605585427,579.4405016,214.9341903,185.3089508,6.23263071,0.6181957592,501.918025,858.1873875,78.09809462,18.95842156,152.6297445,930.7359656,111.1165962,401.3809031,0.9892912883,1.083872218,7.610972461,0.8019902377,149.8226745,1.731619723,49.87397313,3.313355914,8.465571071,4.702903469,28.91059287
Indonesia,IDN,1995,1.75,65.65594858,156.7282166,28.65478496,53.01164671,21.27601295,4.706808744,280.0698894,22.58223021,26.03766013,23.47045566,42.20514552,21.78084767,0.892653561,1.762862364,27.25369238,9.167932381,0.4674191285,0.577569418,59.09995705,71.53825453,16.46006219,11.56211501,2.608126499,735.3446475,221.912406,193.2924804,9.288894374,1.284262266,516.4890218,894.2758116,84.80527985,15.58323138,183.6648212,1170.193847,111.0888265,419.5302168,1.037491094,1.151971985,7.617056228,1.139601836,169.4226768,1.792336664,52.00817978,3.786993225,8.955469366,5.449672767,35.79367335
Indonesia,IDN,2000,2.55,67.36580602,160.5728828,27.7887488,56.9909171,25.12968407,4.935589614,285.017995,20.27540973,25.52664601,23.14025761,45.76343423,22.34670436,0.8990639383,1.814447821,29.4187725,9.809526366,0.4756170673,0.548329513,58.82332956,69.39454563,16.78125059,11.4984876,2.610820963,908.9151228,228.9350408,182.0258097,9.60237962,1.610214916,510.7139561,906.47739,87.33709692,15.2944986,164.3634323,1103.671082,112.9655136,491.2410885,1.01778071,1.120553832,7.796940475,0.9767786157,149.9629356,1.759091032,52.11315992,4.054691493,8.303785407,5.092293141,36.1419109
Indonesia,IDN,2005,3.6,71.67321746,162.1766601,28.56715153,49.93589702,26.2268703,5.161820924,276.5625483,17.20705608,30.35037401,23.71406931,47.77721475,24.65262374,0.9237586473,1.934655289,32.54597161,9.24081841,0.4530019227,0.5583075637,58.12514908,74.49810291,17.94487351,11.18401328,2.602487394,958.9996634,224.6401606,194.8160868,10.25406606,2.121637655,525.4926889,918.3581458,92.29717241,14.2473996,185.9150375,1243.43997,112.6953676,529.7672586,1.02949025,1.163033446,7.878207499,1.124360952,156.0856164,1.848766642,53.8386946,4.402683142,8.230832953,5.455912823,40.89585328
Indonesia,IDN,2010,4.85,74.78049034,163.7867306,28.85527634,47.24247891,25.70453428,5.374100181,272.4404678,23.95690673,35.75794956,24.3741918,52.82546058,26.90337922,0.9402207981,2.040801097,22.46755949,9.747765884,0.4552413801,0.558699039,57.63583323,76.30099505,17.63134496,10.87699293,2.623209876,1382.510612,243.2852549,210.9735706,9.577690832,0.761432565,539.4785985,937.9852362,98.69562876,13.81274859,210.6887828,1349.576506,113.099912,466.8566933,1.073150121,1.228990837,7.837489726,1.33955396,170.4357951,1.917430568,55.21245543,5.036136541,8.474352415,5.986995213,47.34876204
Indonesia,IDN,2015,6.5,66.92898975,160.1212134,27.32472194,41.44385376,26.97971806,4.855227331,275.2904646,26.98694866,32.07572672,23.09450974,53.19522922,26.16169016,0.8400799494,1.690543868,29.31549331,7.893365136,0.3507526102,0.5776166932,58.88094655,67.45808249,17.32957425,10.50761725,2.618212373,1462.462488,232.8627522,198.7279675,9.947657515,2.016950274,525.3620962,942.5422386,97.45578284,12.63882661,212.2677671,1359.695104,113.3053898,470.0337812,1.055564298,1.191091844,7.690134553,1.388997081,170.3105362,1.82370707,53.94528249,5.047169306,7.829741134,5.992662854,42.9406098
"Iran, Islamic Rep.",IRN,1990,12.05,146.4163801,142.5297927,15.15803873,8.931219743,13.29764027,3.230713098,447.5535008,4.28244296,4.786783773,27.24374638,4.938943693,12.12105851,8.871278167,72.334255,114.3868976,4.772494029,0.03821995389,1.995816316,60.24982829,43.31432783,9.018738454,10.81184747,2.847744403,126.9869103,791.8252933,170.0738387,7.102690661,3.767025138,455.3904137,2379.98732,105.7675618,20.01099947,160.639202,2013.865825,115.5883524,369.0481813,1.329178354,1.479887428,8.137114776,2.03533353,148.1918476,2.12206114,50.78655919,1.14696706,7.289862846,7.086357639,92.643416
"Iran, Islamic Rep.",IRN,1995,14.2,156.9180914,128.2850921,17.89177764,9.479108447,14.59762494,3.971003553,536.8801895,5.294571912,6.353022308,26.21471701,5.966344388,14.36654254,10.2613774,73.2037282,117.8880385,4.848510619,0.03991479205,2.023015127,59.92130004,33.28340087,9.024695872,10.21481187,2.833516116,159.7614076,823.3972937,174.9954916,6.638220756,3.999834651,491.0831343,2521.03985,121.755723,20.91188222,151.5302324,2139.934876,119.2666364,403.7386838,1.385010834,1.545544852,9.144696394,2.03219944,169.8056382,2.275008027,57.90104911,1.107902189,7.151444167,7.180214163,69.35310352
"Iran, Islamic Rep.",IRN,2000,16.65,167.2308197,156.8259102,23.52791239,10.66743347,15.28550822,4.03699372,479.5996398,6.402334321,7.392783096,26.43401234,6.219469871,15.11240376,10.88746956,75.87620475,119.4893306,4.989503129,0.04246654807,1.955049639,60.09946334,66.32654755,9.225546341,11.14582016,2.786339166,116.2367212,736.2813515,177.2213822,20.97553096,4.084070494,672.8473544,2634.340217,127.332445,19.80364966,242.5499179,2502.744752,122.2107433,417.4454081,1.494724817,1.669799995,13.76457858,2.011932283,201.3778074,2.411850515,70.18501226,1.132597146,7.006371929,8.142895074,100.0485346
"Iran, Islamic Rep.",IRN,2005,19.3,174.8378811,202.6092697,34.60066958,10.64710065,15.37658417,4.833534742,479.5531542,20.99435329,6.462402035,29.38313107,7.321341404,16.81068255,10.60881746,79.23909727,116.3645296,4.976738009,0.04508371086,2.071908521,59.49312208,62.97763515,10.02940335,10.71775929,2.785063691,156.5400987,770.1091801,186.5612013,20.3825117,4.506868169,677.2656265,2658.019362,141.156979,17.37051841,225.4923029,2784.300908,126.1279298,506.3076605,1.480882434,1.720178459,14.14014868,1.982393662,216.4833897,2.559486112,80.41971652,1.167996284,7.910014472,8.096692387,124.9110841
"Iran, Islamic Rep.",IRN,2010,22.1,179.1927454,208.2862577,20.7663768,10.03064997,15.7400176,6.806046215,465.0914792,45.9123383,6.282167791,21.05527945,8.18618357,15.20096713,11.42389966,77.09120823,112.5415394,5.298395063,0.06284892748,2.252774034,58.46204618,66.78902407,10.41759574,9.782842271,2.832014041,260.3099282,962.466061,168.799498,21.38772326,5.760904449,751.5323547,2723.493643,130.9388726,18.96769027,247.3845797,2868.818427,134.3454882,569.9710911,1.519036762,1.743894457,15.18205207,1.956502991,241.204434,2.590846783,77.38589983,1.116140337,8.293685745,8.221140481,72.30311326
"Iran, Islamic Rep.",IRN,2015,25.15,168.8138055,218.1476705,24.93592664,8.605068677,15.55557737,6.818045043,455.3111462,22.87134724,8.94936597,14.90878949,8.513330441,14.89991856,11.54925687,71.25132361,108.1737693,4.803503914,0.05526767827,2.348325827,58.97004747,72.31728761,10.27990868,9.720421441,2.830689478,317.3682035,965.2705777,156.8956329,23.91416909,5.009539806,761.4944289,2704.067536,132.253377,18.31129567,253.2313564,2911.525966,137.407427,646.0781969,1.510290484,1.724619322,15.38051878,1.898732545,241.8176054,2.56157382,79.03168602,1.03129826,7.742580737,8.210476953,36.56434975
Iraq,IRQ,1990,18.35,100.4034887,164.2010726,10.28443889,39.11571045,48.01640092,42.86189148,344.5047375,67.03686117,83.61344897,141.7324228,7.723777208,43.19324333,35.53460581,56.59088869,253.2829133,26.19791549,0.1905339628,1.323165475,56.73638155,98.35190117,10.27539081,14.08592152,2.605896913,2.779632629,556.9828532,347.571657,42.1229729,6.001136213,907.5552716,2841.625588,107.3418504,18.94288305,504.9994946,2520.733874,141.8918671,371.0631178,1.379904915,1.430194404,40.84479494,2.393190896,277.1442679,2.364675479,138.8822364,1.625605616,9.499790999,11.19235617,180.6691047
Iraq,IRQ,1995,20.15,101.1001097,138.5252345,28.34395189,52.05967712,26.70363391,28.24206332,249.6214552,91.38298388,18.12165501,29.63544406,9.007067926,7.005217626,22.41923463,48.83599846,189.4548529,27.03259586,0.1930342777,0.7118560566,54.98360096,42.11499236,12.85274034,17.56186498,2.700144224,5.736037111,753.6416675,152.1004097,9.549982435,0.2301932338,563.5864533,2620.232617,77.65348043,27.87064602,201.1190266,1754.935882,146.3126469,374.3875551,1.094256808,1.175646254,13.29148324,1.387471884,186.7083439,1.916519486,115.6722882,1.081735686,14.07822273,5.782312956,61.75205675
Iraq,IRQ,2000,22.05,104.4367074,140.3078523,30.80394219,41.63497625,36.20731289,1.74231035,366.7646128,19.40875676,25.19083581,25.83047755,4.255127113,11.72698559,27.40333285,52.09953245,203.1049613,29.45286861,0.1959449736,0.7702559969,56.38042797,62.82001801,9.940434004,13.83330698,2.691255173,3.30761554,622.3891359,147.2040968,8.245658782,0.7392793264,630.3536791,2637.670178,86.60925512,18.81574726,211.9320125,1733.601516,144.4378195,307.0195442,1.093640585,1.179977013,15.33857,1.39154199,191.2340604,1.977212059,90.10775698,1.533089523,8.282161855,5.995462234,161.0649104
Iraq,IRQ,2005,24.25,107.0314393,151.253841,65.94387999,37.71151072,40.29999752,2.160238739,308.9739628,16.5951546,23.48645427,24.06675274,14.03996104,15.15874268,22.38656143,49.33125272,236.8636898,33.73669352,0.1988618827,0.9410206055,56.11022772,70.41429411,10.34993498,14.79270899,2.693442724,7.125872666,634.7976699,145.0472523,9.766975426,3.582697349,553.9573532,2627.953196,91.2318752,21.08891123,253.6546316,1851.155828,153.807306,378.1630151,1.150730757,1.195451511,18.16012806,1.648463642,215.8507744,2.02716693,90.20151634,1.286221757,8.423798925,6.7829038,101.109511
Iraq,IRQ,2010,26.7,108.2112437,156.6043126,10.13341212,37.84000585,27.42649843,1.391626125,329.5513121,20.8306418,48.20526329,42.8901115,25.01556595,95.99801792,30.0803781,54.59282001,211.4374979,30.63697808,0.2006674543,0.584829099,55.63627564,82.95100809,9.593113038,15.79744969,2.73175175,13.07506784,712.7995147,205.4329824,12.82286573,1.519699513,550.8831805,2729.589757,129.934427,19.52223974,295.6778768,1908.22899,153.5804164,349.6530619,1.189203314,1.252371428,22.58862602,1.732841119,217.1342953,2.307304369,114.5315082,1.355522284,8.619348007,7.634628401,111.0683839
Iraq,IRQ,2015,29.6,104.4732485,98.14514254,33.90636797,35.50572236,24.49533199,10.5614373,380.4349406,6.543500067,42.51645088,44.06473851,16.28714904,86.01350586,23.13607514,49.04332001,235.0963454,27.35194346,0.2533558027,0.5553680999,55.81150305,82.1193677,9.689076749,16.15109456,2.744233602,10.85651372,838.5759444,211.0587273,14.5236043,3.508357698,540.9715925,2723.802361,128.6456046,18.52855171,294.154567,1843.62148,160.5415585,360.3817717,1.197677986,1.242887571,22.37702772,1.684706833,214.3665096,2.466988206,98.51239575,1.215848859,8.512368005,7.649851383,90.06627211
Ireland,IRL,1990,11.25,72.49164953,107.8724449,220.1589846,17.26882088,20.78463717,1.636894204,18.51008195,23.92134448,37.65596326,26.83255429,9.084326922,15.82235136,27.20848336,47.30752553,144.7137142,38.59162954,0.890945248,0.9074447585,47.92875276,68.59536855,15.51846907,13.41324,2.583035982,85.67321009,847.4609568,201.0484534,15.76778519,10.93692939,794.4445984,2361.532755,156.1468349,16.0172826,261.6005281,3081.776157,77.86529645,434.3198227,1.229380014,2.085345217,18.4227951,1.557157018,261.978404,3.289189158,59.72623256,3.92423902,8.171446289,13.04217642,276.7889521
Ireland,IRL,1995,13.45,73.03698035,111.4498619,228.0495059,22.1352443,21.41814001,0.9534457704,25.33073736,31.87238723,28.93381112,24.26432592,11.58604391,15.23214554,31.99634431,50.88989485,137.9409721,41.31117367,0.8135133091,0.8845341467,46.5550508,125.3101659,17.64582365,13.39512601,2.555031804,99.0355477,738.4228032,199.2321151,17.22298053,9.832554218,963.8520967,2547.381895,160.0507666,18.21032934,456.5159921,3472.001978,80.34193897,474.2450539,1.269109099,2.241443804,25.35797173,2.00853111,302.2547407,3.287251358,53.39826996,3.784024902,8.526718184,18.98363454,236.9870284
Ireland,IRL,2000,15.95,74.53376911,114.5019972,221.6286151,19.55171868,21.1598366,2.332399647,31.22589307,31.15671561,37.25848603,26.66630811,13.4319412,14.61038842,41.30355892,56.52811513,129.4129255,39.35415461,0.5743359178,0.8467872483,46.22323557,121.9750087,17.25230066,13.8917091,2.567492944,130.5862451,823.1752674,203.6088133,15.5713313,8.516560288,965.7056197,2571.405447,160.3767979,14.6510912,503.8531718,3629.239266,82.53007547,598.9078911,1.293575509,2.277449458,28.63870442,2.160676496,314.9167534,3.333374809,57.36947903,4.151073362,8.83228296,19.46990326,305.2924656
Ireland,IRL,2005,18.7,76.54795988,117.574849,148.7697062,19.13314974,20.95181737,3.750215316,17.52781986,20.30422008,43.15575332,28.83948897,12.91394416,13.81417206,40.04078414,57.51230909,108.4243959,34.1893869,1.51431687,0.7906275032,46.41592,85.99293559,16.23294649,14.12136175,2.588032682,138.3363585,898.6470522,206.5315918,13.26585784,5.109990868,830.1133279,2421.443773,162.2363192,15.55968023,317.0662465,3168.873107,83.61226725,495.0274405,1.246148123,2.009653762,20.97719164,1.722817325,279.8492092,3.346900963,94.16772604,4.040812035,7.986828358,13.98353533,276.8736054
Ireland,IRL,2010,21.6,77.81553278,118.4181439,129.9599593,17.99176886,21.74976178,8.683566367,47.27354703,22.55063672,33.69670335,24.26740562,13.14958532,19.58932143,44.15675309,60.82864843,104.6673328,32.77895106,1.262422335,0.7567695257,47.17075676,72.25388216,15.15079592,13.6923826,2.596637447,148.3627624,972.5410045,202.1299608,14.65461398,5.131852742,820.4615899,2413.343859,170.6273296,14.11911313,346.336605,3720.216905,82.74560522,611.6961233,1.333348352,2.0009743,25.94652169,1.773015006,320.5281001,3.312643126,113.519045,3.95683022,8.777422331,14.41039197,249.02742
Ireland,IRL,2015,24.65,77.83800064,115.8201195,117.6709168,18.67239342,22.51071907,11.46980593,43.10532601,19.01156975,37.11147506,25.77598304,12.37644764,17.66532297,42.3533321,55.79915336,117.6043656,29.7121521,1.266493326,0.6219845408,47.4238988,67.6688687,15.12839078,13.47939683,2.591646352,135.7899543,990.425957,204.2511898,14.37484821,6.738070998,816.2696699,2402.585141,167.0116923,12.63968179,337.1398129,3706.932165,86.61658703,593.7772226,1.311518742,2.016034757,25.47468376,1.752919471,310.8029462,3.280160083,117.5115692,4.276949587,8.635676564,14.22826816,325.9294872
Israel,ISR,1990,17.65,190.8191649,118.7041554,132.1147965,64.64624315,57.71818629,20.50997445,209.3549,53.08910044,113.0061206,107.3791988,109.056817,67.57107006,68.92997409,148.2982201,278.8578202,21.20327465,1.095396409,1.295612879,53.58249486,63.34188201,7.42223693,19.22371968,2.615453832,58.00518114,1361.206707,261.7916261,16.17302321,17.8822268,546.6360144,3183.233873,169.1322355,7.849789054,250.4693486,2291.568548,154.3668383,974.3352802,0.9039579726,1.555362983,19.20158634,1.991227014,250.8030525,2.840688097,139.5926049,3.099524075,10.16609212,8.303288539,168.2527032
Israel,ISR,1995,19.35,135.4647546,176.1329795,140.7316148,55.39803518,61.16932227,20.06870348,215.8466869,53.25651267,114.6454003,110.7717034,125.4833202,60.65051259,71.44592292,150.3084918,289.7774757,23.26769753,2.718452951,1.270970355,52.96560573,64.62443566,7.717134748,18.22727312,2.650661134,83.73180581,1547.890976,267.0430009,13.19194765,19.29015341,544.7909167,3147.01161,161.4716312,8.552649428,243.4821704,2350.891247,154.5887311,992.8870719,0.8993758769,1.533416293,19.33022247,2.021381032,255.5703869,2.930812281,124.3252872,3.056822861,10.10247942,8.365158622,167.3062914
Israel,ISR,2000,20.95,151.5947976,165.0762148,137.4471635,56.75030512,66.4593811,20.29567604,215.3515059,52.83897854,110.0334206,114.7199306,106.1121717,54.96263182,70.91458737,150.1294717,336.3072073,22.71810047,0.8776054685,1.249387543,52.82197595,62.46233049,7.912344472,17.59961791,2.646752937,66.89760751,1521.478059,273.9163212,16.93009923,23.67043785,539.6608299,3114.784109,151.4143951,9.453014681,291.1821457,2500.054919,153.1448386,952.0276539,0.907784562,1.557324335,19.08728391,2.041897225,263.9786474,2.998417182,130.4798503,2.971020092,10.06915136,8.980354294,154.8060324
Israel,ISR,2005,22.6,209.2357664,123.3586624,143.1757351,53.47635211,59.97207306,28.38234937,212.2318521,54.43544213,101.2137094,115.1506511,110.4909754,53.73387833,78.11417559,153.5451223,159.8807483,21.10807011,1.445065599,1.183330629,51.92035701,66.67116821,8.380684267,16.57669554,2.70073644,98.62054836,1885.174497,274.4831616,19.30373919,3.920770742,530.7953041,3119.124846,150.2421948,11.05503763,344.8417351,2641.549723,153.0612464,720.3540088,0.9212715352,1.558445225,18.73336262,2.126219283,266.3906174,2.992575676,145.9947222,2.917590355,10.35960909,9.559502001,143.2963468
Israel,ISR,2010,24.1,130.6095186,92.02487329,133.1694098,53.83901638,62.2924712,30.21587437,216.5812314,55.08913412,99.46531278,117.7007788,114.2176043,54.66458563,72.67150121,152.4388731,158.7349268,24.12617654,1.731188041,1.205505405,51.69276112,68.27889867,8.424148798,15.7944151,2.670789062,80.50343258,1690.316976,278.2119913,12.27956631,4.109922269,531.5238914,3073.372428,151.2651602,10.29941057,294.0364917,2296.198932,152.6916083,802.1358078,0.9034387998,1.530418413,19.10656343,2.015995317,253.1105068,3.004124478,97.07463288,2.870227341,10.05078348,9.530688836,140.5192665
Israel,ISR,2015,25.75,123.1683662,88.22785308,132.3998033,52.75595885,62.77574603,28.77628391,221.1308955,53.50924295,94.46852907,114.5941641,116.3703512,57.58473438,71.94472752,149.4367617,160.8435497,23.53616348,1.441157142,1.190021379,51.77809301,67.7864817,8.435946585,15.53042062,2.668279839,87.40664183,1695.348573,281.1458922,10.8966722,4.025534293,526.8721958,3086.98009,158.3157235,9.632811354,296.7777449,2308.69162,152.7680242,919.3467679,0.8973041402,1.520842353,18.90156284,2.028007483,254.5012299,2.996203671,100.4459158,2.871620224,10.35985024,9.578551958,136.2720783
Italy,ITA,1990,12,178.9708943,140.053138,40.41778562,18.07162775,13.06499773,0.5409712276,341.0444715,8.295085762,20.8150338,46.16390503,39.03882459,13.06825246,19.24867616,15.74188726,60.69518098,14.87355801,0.1547921342,0.4929857792,44.64025889,82.71788885,11.46466436,14.91146869,2.446896784,370.1058991,259.9308643,248.1836597,11.57491551,1.393329689,667.2371278,2481.963089,182.6056455,11.83721729,244.663857,2670.101175,82.33686924,433.182568,0.8443381383,1.553587172,12.06104775,1.434878989,147.3954886,3.36471827,80.79716976,1.568747339,5.63628159,8.293750445,105.8232134
Italy,ITA,1995,13.4,174.2785766,143.3165444,31.17167924,18.66454022,13.26579486,0.8616524413,344.1069359,8.635859652,21.66908005,45.97685101,39.14702733,13.29454488,18.7090645,15.79339016,58.77063205,14.9917226,0.1558971343,0.4978595595,44.54667891,83.63001196,11.09335339,14.9810235,2.457013636,396.2980507,273.9891456,247.8782205,12.95763403,1.378728145,670.9269971,2502.327882,186.9000243,11.84750834,253.3056817,2697.050543,82.60413104,480.7730204,0.8521536327,1.551676726,12.074972,1.440976044,154.2514755,3.373221284,81.50223336,1.520996844,5.74427417,8.348125686,103.2878024
Italy,ITA,2000,14.95,200.2430012,145.9451431,41.57089159,16.94911179,13.30867245,1.066204258,340.5813042,8.912071954,22.43448769,50.29634353,46.34846407,13.56949903,20.08589922,16.70265769,57.95631556,14.07809418,0.1759633783,0.5021437734,44.20288149,83.99317644,11.42352803,15.05883065,2.457695224,435.8027125,276.078622,276.6335348,24.67511508,1.576890958,872.424312,2474.647468,189.9029666,10.75828901,271.0819695,2797.409499,83.09526037,525.787693,0.8779909694,1.637378616,12.8983026,1.558512207,156.5846323,3.399105158,82.3487269,1.619443271,5.857826504,8.8590223,105.2055807
Italy,ITA,2005,16.5,207.9930564,148.2271203,35.1893505,18.98742892,13.30475093,1.644645978,337.0025413,9.10503069,22.01946449,49.43837436,57.34551464,13.22006386,19.9802696,16.95017867,58.05108865,13.83813356,0.1876388827,0.5048497595,44.22480627,85.09157359,11.42781768,15.02998655,2.457523161,493.9439909,279.4150683,271.2934361,18.84819295,1.833987445,845.585706,2459.961265,187.7760636,10.48043592,266.5466819,2732.161945,84.16113505,582.2054209,0.8721892272,1.61542126,12.59090456,1.502985271,155.7152705,3.383613043,82.87386993,1.63451426,5.805400754,8.620104108,105.1451141
Italy,ITA,2010,18,209.2475812,150.6595652,36.3252073,16.59934286,13.24352603,2.136481551,337.7781194,9.322483329,21.56496603,51.79029628,59.41644556,13.15278409,20.4979136,17.47198012,51.87315096,13.84148661,0.1923225867,0.5072488264,43.84066109,85.65265839,11.67356519,15.12858343,2.502885065,693.7506464,333.3547703,286.4107312,12.80314223,1.23797003,702.8740002,2444.604806,188.1928403,10.92653903,250.3611451,2669.117369,85.0045134,599.7282413,0.8842997321,1.608090011,13.82692544,1.470040346,151.595298,3.40078175,82.27654608,1.613895775,6.018292148,8.800959368,104.4520806
Italy,ITA,2015,19.5,201.75439,148.637103,33.49547156,16.29419776,13.77351679,2.016360179,344.8079809,9.114564781,20.11722887,41.88777585,59.73144595,13.62046402,19.58897706,16.15872101,56.69859709,13.68714601,0.1908533839,0.5073930339,43.96542769,85.89711438,11.57525478,15.05604526,2.497646506,678.0391555,328.8478509,226.3888236,18.991158,1.647106048,711.1683999,2446.096887,190.3688937,10.98758109,253.5914907,2790.483312,85.35914503,590.0051197,0.8853155623,1.621313535,14.79456973,1.499540552,153.0640122,3.374094004,81.79177793,1.568515426,6.070056766,9.087178712,102.4939691
Jamaica,JAM,1990,11.6,164.4458909,150.8285054,9.19654772,66.3409051,11.58530332,0.7633106687,270.3728175,19.3732949,9.942801593,14.30276569,26.30641876,17.43790668,10.77146911,17.40696775,377.2669466,21.52498943,0.0445760024,0.5283936738,56.98597022,63.92463028,5.732427832,8.55983557,2.829840813,32.065502,616.8677042,238.7493262,10.71896073,11.62983758,1335.578245,2241.290074,108.3010751,10.09609326,171.0973594,2001.186636,108.9641054,836.8441193,1.067994065,1.195628863,10.99107547,1.092232356,284.746487,2.229204325,60.79155866,3.386999882,3.593252922,3.596964292,205.6384931
Jamaica,JAM,1995,13.55,191.7774269,151.3082275,15.36612373,76.24286958,11.9376012,1.813988942,274.2212715,11.87083041,8.886206008,17.67348402,30.90264695,15.10148525,11.58077467,18.19857571,183.1749713,21.20291464,0.04666477005,0.5300222825,57.22124835,71.62033719,5.131383271,8.286481333,2.836965532,36.07476466,652.2020099,243.0519002,16.74678265,5.094520736,1375.640848,2239.821605,106.6707319,8.21102538,239.250867,2634.977787,107.9368959,1104.18361,1.161198156,1.256005484,14.06671221,1.459144754,353.7800874,2.228671037,112.9117583,3.256662854,3.699357093,4.154594147,172.2508018
Jamaica,JAM,2000,15.75,201.687673,156.9374737,14.98144669,56.23474602,7.799769252,1.745513568,242.8824252,14.57690663,10.10915643,15.95408499,28.96275278,10.04909697,12.0637755,18.83597834,533.4057924,21.76620773,0.0294737665,0.5306346737,56.25717926,64.60576726,5.490027947,9.366007187,2.928372394,56.31198813,839.2985487,232.7967137,11.33630312,15.25590176,1357.230398,2192.844471,101.2026386,10.45446169,185.8588703,2069.945595,108.2128755,888.845916,1.084329287,1.237873243,13.86832823,1.206397965,291.8337294,2.277347409,96.92376743,3.213809814,3.505443431,3.809238156,173.8971115
Jamaica,JAM,2005,18.25,193.556272,160.3135788,24.82013248,46.10645649,11.56098581,2.680584811,261.6809447,12.29218534,14.3796753,17.65451878,45.4972963,15.18627347,12.67445525,19.26417802,389.0875914,23.0184395,0.3756233671,0.5347147862,55.52551744,85.61264373,6.125462814,9.972431176,2.933889006,79.41232373,854.6068465,239.9813899,12.48807351,11.56560174,1360.818417,2222.299939,109.6525857,11.33353358,193.3044165,1947.056488,111.8329074,951.3961238,1.094704247,1.26154422,16.37544855,1.23077424,297.1347048,2.268121198,79.84381807,3.177879052,3.610663745,4.205927318,160.9613318
Jamaica,JAM,2010,20.85,186.5494898,163.5037608,19.70137437,54.98821099,12.69324277,3.459868288,264.1910119,14.09263507,12.17167322,10.16995831,40.02117253,8.279918337,9.866108049,17.89246697,350.8304325,24.30442789,0.3923009556,0.536679681,55.80505455,98.38635128,5.995212391,10.19961929,2.884792139,51.47885452,729.5052265,211.4651285,12.97612105,10.21510552,1374.828911,2247.194402,99.87489314,10.25687682,224.0270698,2158.713972,110.7364078,955.139566,1.118874476,1.298483828,19.03484757,1.398075476,305.1631337,2.294749763,82.97270093,3.017383361,3.679620481,4.47902317,146.0116019
Jamaica,JAM,2015,23.75,172.0448274,149.767653,28.83185316,43.60263165,13.0056412,2.345664615,255.8513068,7.15077376,11.5130947,8.553720992,37.30667216,15.58355667,9.912989589,16.19084635,376.0107407,21.80255275,0.321189463,0.539832517,56.42377089,92.69685307,5.678664901,9.64388461,2.854348554,46.3150857,692.0290301,219.0159622,15.11686578,11.19074217,1350.374977,2336.897344,113.399159,9.702658085,239.4388753,2191.833173,112.8519417,1062.855699,1.131776403,1.26377415,18.41823526,1.376025102,324.9463079,2.271631974,85.68957429,2.949433797,3.488555611,4.49486925,127.9218918
Japan,JPN,1990,1.5,98.47052959,274.5242637,24.03325224,11.07014824,56.70893903,2.030508986,443.3553722,5.875768251,18.22666899,40.57796929,77.8345874,36.73060208,2.52303303,56.36083476,116.4345933,18.09770593,0.430721473,2.594254683,47.3951216,68.53030266,7.87412792,10.53696554,2.633531073,785.6029469,1349.866022,289.4096838,12.67918245,3.435651278,528.4999624,3682.049308,138.3956437,6.302741018,184.5299119,2228.858063,116.7735743,628.6137005,0.8683978066,1.572265406,14.13011988,1.027282667,219.5819747,5.923628584,79.39207214,4.37464275,14.17289665,6.13817294,90.64722573
